,note length,pitch
0,-0.6,-3.0
1,0.8,1.8
2,-0.6,0.8
3,0.2,0.8
4,1.8,0.8
5,-2.6,-3.0
6,0.0,2.8
7,0.0,-3.0
8,0.0,-2.0
9,0.0,-2.0
10,0.0,-3.0
11,2.2,2.8
12,-2.0,-3.0
13,1.0,2.8
14,-1.6,0.0
15,0.0,-3.0
16,-1.0,2.8
17,0.8,-3.0
18,0.0,-4.0
19,0.0,6.8
20,-1.0,-3.0
21,0.0,2.8
22,0.0,-3.0
23,0.8,-4.0
24,0.0,6.8
25,0.0,-3.0
26,-1.0,2.8
27,0.0,-3.0
28,0.8,-4.0
29,0.0,6.8
30,-0.6,-3.0
31,0.0,2.8
32,0.0,-3.0
33,0.4,-4.0
34,0.0,6.8
35,-1.0,-3.0
36,0.0,2.8
37,0.8,-3.0
38,0.0,-4.0
39,0.0,6.8
40,-0.6,-3.0
41,0.0,2.8
42,0.0,-3.0
43,0.4,-4.0
44,0.0,6.8
45,-0.6,-3.0
46,0.0,2.8
47,0.0,-3.0
48,0.4,-4.0
49,0.0,6.8
50,-0.6,-3.0
51,0.0,2.8
52,0.0,-3.0
53,0.4,-5.0
54,0.0,7.8
55,-0.6,-3.0
56,0.0,2.8
57,0.0,-3.0
58,0.4,-3.0
59,0.0,5.8
60,-0.6,-3.0
61,0.0,2.8
62,0.8,-3.0
63,-0.4,-5.0
64,-1.0,7.8
65,0.4,-3.0
66,0.0,2.8
67,0.0,-3.0
68,0.4,-3.0
69,0.0,5.8
70,0.0,-3.0
71,-1.0,2.8
72,0.0,-3.0
73,0.8,-4.0
74,0.0,6.8
75,-1.0,-3.0
76,0.0,2.8
77,0.8,-3.0
78,-1.0,-3.0
79,0.8,5.8
80,0.0,-3.0
81,-1.0,2.8
82,0.8,-3.0
83,0.0,-5.0
84,0.0,7.8
85,-0.6,-3.0
86,0.0,2.8
87,0.0,-3.0
88,0.4,-3.0
89,0.0,0.8
90,0.0,1.8
91,0.0,-2.0
92,0.4,1.8
93,-0.6,-5.0
94,-1.0,2.8
95,0.8,1.8
96,0.0,2.8
97,0.0,3.8
98,0.0,2.8
99,0.0,1.8
100,0.0,2.8
101,0.0,-3.0
102,0.0,-2.0
103,0.0,-3.0
104,0.0,-4.0
105,2.2,3.8
106,0.6,6.8
107,-2.6,-2.0
108,-0.6,1.8
109,0.4,0.8
110,0.0,-4.0
111,0.4,2.8
112,0.0,-3.0
113,-0.4,1.8
114,1.8,0.8
115,-2.8,-9.0
116,0.0,5.8
117,0.0,0.8
118,0.0,-4.0
119,0.0,-3.0
120,0.0,-3.0
121,0.0,-2.0
122,0.0,-4.0
123,0.0,1.8
124,1.4,1.8
125,-1.6,1.8
126,0.0,0.8
127,0.0,-3.0
128,-1.0,2.8
129,0.0,-3.0
130,0.8,-4.0
131,0.0,6.8
132,-0.6,-3.0
133,0.0,2.8
134,0.0,-3.0
135,0.4,-4.0
136,0.0,6.8
137,-0.6,-3.0
138,0.0,2.8
139,0.0,-3.0
140,0.4,-4.0
141,0.0,6.8
142,-0.6,-3.0
143,0.0,2.8
144,0.0,-3.0
145,0.4,-4.0
146,0.0,6.8
147,-1.0,-3.0
148,0.0,2.8
149,0.8,-3.0
150,0.0,-4.0
151,0.0,6.8
152,-0.6,-3.0
153,0.0,2.8
154,0.0,-3.0
155,0.4,-4.0
156,0.0,6.8
157,-1.0,-3.0
158,0.0,2.8
159,0.8,-3.0
160,0.0,-4.0
161,0.0,6.8
162,-1.0,-3.0
163,0.0,2.8
164,0.8,-3.0
165,0.0,-5.0
166,0.0,7.8
167,-1.0,-3.0
168,0.0,2.8
169,0.8,-3.0
170,0.0,-3.0
171,0.0,5.8
172,-1.0,-3.0
173,0.0,2.8
174,0.8,-3.0
175,0.0,-5.0
176,0.0,7.8
177,-1.0,-3.0
178,0.0,2.8
179,0.8,-3.0
180,0.0,-3.0
181,-1.0,5.8
182,0.8,-3.0
183,-1.0,2.8
184,0.8,-3.0
185,0.0,-5.0
186,0.0,7.8
187,-0.6,-3.0
188,0.0,2.8
189,0.0,-3.0
190,0.4,-3.0
191,0.0,5.8
192,-1.0,-3.0
193,0.0,2.8
194,0.8,-3.0
195,0.0,-5.0
196,-1.0,7.8
197,0.0,-3.0
198,0.8,2.8
199,-1.0,-3.0
200,0.8,-3.0
201,1.4,12.8
202,-1.6,-3.0
203,0.4,2.8
204,0.0,-3.0
205,1.2,4.8
206,-2.6,-2.0
207,0.0,1.8
208,0.4,-2.0
209,0.0,-3.0
210,1.4,0.8
211,-1.6,0.0
212,0.8,0.0
213,-1.0,-1.0
214,0.8,0.8
215,0.8,-3.0
216,-0.8,2.8
217,-0.8,-1.0
218,0.0,0.8
219,0.4,0.8
220,1.8,0.8
221,-3.0,-3.0
222,0.0,-2.0
223,0.0,-2.0
224,0.8,-3.0
225,0.0,2.8
226,-0.6,-3.0
227,0.0,2.8
228,0.4,-3.0
229,0.6,2.8
230,0.0,0.0
