,note length,pitch
0,2.0,0.8
1,-1.8,1.8
2,0.0,-2.0
3,0.4,-1.0
4,0.4,0.8
5,-1.6,1.8
6,0.0,-2.0
7,0.0,-1.0
8,2.4,0.8
9,-2.0,1.8
10,0.0,-2.0
11,0.4,-1.0
12,0.6,0.8
13,-1.4,1.8
14,-0.2,-2.0
15,0.6,-1.0
16,0.6,0.8
17,-1.4,1.8
18,0.0,-3.0
19,-0.6,0.8
20,0.0,1.8
21,0.8,-2.0
22,2.0,-3.0
23,-3.2,1.8
24,0.0,-2.0
25,1.2,-1.0
26,0.6,0.8
27,-1.6,1.8
28,0.0,-2.0
29,0.0,-1.0
30,1.4,0.8
31,-2.0,1.8
32,0.0,-2.0
33,0.8,-1.0
34,-1.0,2.8
35,0.0,-2.0
36,0.0,-2.0
37,0.8,-2.0
38,1.4,-1.0
39,-0.6,-2.0
40,-2.0,1.8
41,0.0,0.8
42,0.0,-1.0
43,0.0,-2.0
44,0.0,1.8
45,0.0,0.8
46,0.0,-1.0
47,0.0,-2.0
48,0.0,2.8
49,0.0,-1.0
50,0.8,-2.0
51,-0.6,2.8
52,0.0,-1.0
53,0.0,-2.0
54,0.4,-2.0
55,0.0,-3.0
56,0.0,-2.0
57,0.8,1.8
58,-1.0,0.0
59,0.0,-2.0
60,0.0,4.8
61,0.0,-3.0
62,0.0,4.8
63,0.0,-2.0
64,0.0,-3.0
65,0.4,6.8
66,-1.6,-2.0
67,0.8,2.8
68,0.4,-3.0
69,-0.6,5.8
70,0.0,-4.0
71,0.0,4.8
72,-1.0,-3.0
73,0.8,4.8
74,0.0,-3.0
75,0.0,0.8
76,0.0,2.8
77,0.0,-3.0
78,0.0,-5.0
79,0.0,-4.0
80,0.0,-3.0
81,0.0,4.8
82,0.0,2.8
83,0.0,-1.0
84,0.6,-1.0
85,-1.4,-1.0
86,0.0,-2.0
87,1.0,-1.0
88,-1.6,-3.0
89,2.4,0.8
90,-1.6,-5.0
91,0.0,2.8
92,0.0,-3.0
93,-1.0,7.8
94,0.0,-2.0
95,0.0,-1.0
96,0.8,-2.0
97,0.0,1.8
98,0.4,0.8
99,-1.6,1.8
100,0.8,1.8
101,0.0,1.8
102,0.0,0.8
103,0.6,1.8
104,-1.4,1.8
105,0.0,0.8
106,0.4,1.8
107,0.0,-3.0
108,0.0,0.8
109,0.0,1.8
110,-1.0,-1.0
111,0.8,-2.0
112,0.0,-4.0
113,0.0,-5.0
114,-1.0,-3.0
115,0.8,4.8
116,-1.0,1.8
117,0.0,0.8
118,0.8,0.8
119,0.0,0.8
120,0.0,0.0
121,0.8,0.8
122,-1.0,-4.0
123,0.0,2.8
124,0.0,-2.0
125,0.0,-5.0
126,0.0,-3.0
127,0.0,4.8
128,0.0,0.8
129,0.0,-2.0
130,0.0,-5.0
131,0.8,3.8
132,-1.0,-4.0
133,1.8,2.8
134,-2.0,-3.0
135,0.4,3.8
136,0.4,-3.0
137,-1.0,0.8
138,0.0,-2.0
139,0.0,-1.0
140,0.0,15.8
141,-1.0,-1.0
142,0.0,3.8
143,0.4,-2.0
144,0.0,-3.0
145,0.0,-1.0
146,-0.6,1.8
147,0.0,-2.0
148,0.0,-3.0
149,0.0,-2.0
150,0.8,4.8
151,-1.0,-2.0
152,1.4,-6.0
153,-2.2,-5.0
154,0.0,0.8
155,0.0,0.8
156,0.8,1.8
157,0.0,0.8
158,0.0,1.8
159,-0.6,3.8
160,0.0,3.8
161,0.0,-1.0
162,0.8,-5.0
163,0.0,-4.0
164,-0.4,5.8
165,-0.4,-4.0
166,-1.0,-2.0
167,0.0,-1.0
168,0.0,-2.0
169,0.0,-2.0
170,0.0,-2.0
171,0.0,-2.0
172,0.8,-2.0
173,-1.0,-1.0
174,3.0,-2.0
175,-1.6,10.8
176,1.4,0.8
177,-1.6,-2.0
178,0.0,0.8
179,0.0,-5.0
180,0.4,-2.0
181,0.8,1.8
182,-2.6,19.8
183,3.4,1.8
184,-2.6,-2.0
